Miami Ad School-Wynwood,146
Miami Dade College,55206
Miami Lakes Educational Center and Technical College,971
Miami Media School,114
Miami Regional University,1255
Miami University-Hamilton,2894
Miami University-Middletown,1914
Miami University-Oxford,19697
Miami Valley Career Technology Center,368
Miami-Jacobs Career College-Columbus,381
Miami-Jacobs Career College-Dayton,49
Miami-Jacobs Career College-Independence,141
Miami-Jacobs Career College-Springboro,33
Miami-Jacobs Career College-Troy,82
MIAT College of Technology,672
Michaels School of Hair Design and Esthetics-Paul Mitchell Partner School,132
Michigan Barber School Inc,32
Michigan Career and Technical Institute,224
Michigan College of Beauty-Monroe,140
Michigan College of Beauty-Troy,268
Michigan School of Professional Psychology,140
Michigan State University,50340
Michigan State University-College of Law,846
Michigan Technological University,7252
Mid City College,13
Mid Michigan Community College,4122
Mid-America Christian University,2405
Mid-America College of Funeral Service,78
Mid-America Technology Center,916
Mid-Atlantic Christian University,194
Mid-Del Technology Center,92
Mid-EastCTC-Adult Education,235
Mid-Plains Community College,2276
Mid-South Christian College,15
Mid-State Technical College,2760
MidAmerica Nazarene University,1822
Middle Georgia State University,7714
Middle Tennessee School of Anesthesia Inc,229
Middle Tennessee State University,22050
Middlebury College,2549
Middlebury Institute of International Studies at Monterey,786
Middlesex Community College,8617
Middlesex Community College,2733
Middlesex County College,11371
Midfield Institute of Cosmetology,16
Midland College,5645
Midland University,1709
Midlands Technical College,10749
Midstate College,405
Midway Paris Beauty School,80
Midway University,1194
Midwest College of Oriental Medicine-Evanston,92
Midwest College of Oriental Medicine-Racine,60
Midwest Institute,243
Midwest Technical Institute,129
Midwest Technical Institute-East Peoria,492
Midwest Technical Institute-Moline,229
Midwest Technical Institute-Ridgeland,410
Midwest Technical Institute-Springfield,401
Midwest Technical Institute-Springfield,282
Midwestern Baptist Theological Seminary,1848
Midwestern Career College,394
Midwestern State University,6064
Midwestern University-Downers Grove,2914
Midwestern University-Glendale,3552
Midwives College of Utah,241
Mifflin County Academy of Science and Technology,47
Milan Institute of Cosmetology-Amarillo,90
Milan Institute of Cosmetology-El Paso,318
Milan Institute of Cosmetology-Fairfield,64
Milan Institute of Cosmetology-La Quinta,113
Milan Institute of Cosmetology-Reno,206
Milan Institute of Cosmetology-San Antonio Military,168
Milan Institute of Cosmetology-Visalia,239
Milan Institute-Amarillo,119
Milan Institute-Bakersfield,367
Milan Institute-Bakersfield West,78
Milan Institute-Clovis,422
Milan Institute-Las Vegas,366
Milan Institute-Merced,334
Milan Institute-Nampa,160
Milan Institute-Palm Desert,185
Milan Institute-San Antonio Ingram,317
Milan Institute-Sparks,258
Milan Institute-Visalia,393
Mildred Elley School-Albany Campus,683
Mildred Elley-New York Campus,1077
Mildred Elley-Pittsfield Campus,250
Miles College,1820
Miles Community College,497
Millennia Atlantic University,250
Millennium Training Institute,108
Miller-Motte College-Cary,280
Miller-Motte College-Fayetteville,879
Miller-Motte College-Greenville,325
Miller-Motte College-Jacksonville,530
Miller-Motte College-Raleigh,454
Miller-Motte College-Wilmington,3015
Miller-Motte Technical College-Augusta,423
Miller-Motte Technical College-Charleston,621
Miller-Motte Technical College-Chattanooga,488
Miller-Motte Technical College-Clarksville,416
Miller-Motte Technical College-Columbus,635
Miller-Motte Technical College-Conway,702
Miller-Motte Technical College-Gulfport,10
Miller-Motte Technical College-Lynchburg,340
Miller-Motte Technical College-Macon,383
Miller-Motte Technical College-Madison,164
Miller-Motte Technical College-Roanoke,256
Millersville University of Pennsylvania,7914
Milligan College,1195
Millikin University,2055
Mills College,1345
Millsaps College,866
Milwaukee Area Technical College,15057
Milwaukee Career College,167
Milwaukee Institute of Art & Design,630
Milwaukee School of Engineering,2846
Mims Classic Beauty College,37
Mind Body Institute,43
Mineral Area College,4173
Mineral County Vocational Technical Center,17
Minerva Schools at Keck Graduate Institute,291
Mingo Extended Learning Center,20
Minneapolis Business College,231
Minneapolis College of Art and Design,803
Minneapolis Community and Technical College,7982
Minneapolis Media Institute,85
Minnesota School of Cosmetology-Plymouth Campus,78
Minnesota School of Cosmetology-Woodbury Campus,136
Minnesota State College Southeast,2039
Minnesota State Community and Technical College,6316
Minnesota State University Moorhead,5923
Minnesota State University-Mankato,15165
Minnesota West Community and Technical College,3050
Minot State University,3412
MiraCosta College,14801
Mirrer Yeshiva Cent Institute,185
Misericordia University,2808
Mission Beauty Institute,26
Mission College,7868
Mississippi College,5048
Mississippi College of Beauty Culture,68
Mississippi Community College Board,
Mississippi Delta Community College,2321
Mississippi Gulf Coast Community College,8956
Mississippi Institute of Aesthetics Nails & Cosmetology,77
Mississippi State University,21622
Mississippi University for Women,2956
Mississippi Valley State University,2455
Missouri Baptist University,5732
Missouri College of Cosmetology North,51
Missouri Southern State University,6231
Missouri State University-Springfield,23538
Missouri State University-West Plains,1944
Missouri University of Science and Technology,8835
Missouri Valley College,1809
Missouri Western State University,5363
Mitchell College,677
Mitchell Community College,3073
MITCHELL COSMETOLOGY COLLEGE,
Mitchell Hamline School of Law,927
Mitchell Technical Institute,1253
Mitchell's Hair Styling Academy-Raleigh,55
Mitchells Hairstyling Academy-Wilson,8
Mitsu Sato Hair Academy,43
MJ's Beauty Academy Inc,66
MKG Beauty & Business,91
Moberly Area Community College,5060
Mobile Technical Training,
Model College of Hair Design,95
Modern Beauty Academy,46
Modern Hairstyling Institute-Arecibo,67
Modern Hairstyling Institute-Bayamon,221
Modern Hairstyling Institute-Carolina,225
Modern Technology School,113
Modern Welding School,92
Modesto Junior College,17684
Mohave Community College,4230
Mohawk Valley Community College,6625
Moler Barber College,169
Moler Barber College,5
Moler Hollywood Beauty Academy,93
Moler-Pickens Beauty Academy,78
Molloy College,5069
Monmouth College,1147
Monmouth County Vocational School District,78
Monmouth University,6371
Monongalia County Technical Education Center,62
Monroe 2 Orleans BOCES-Center for Workforce Development,88
Monroe College,6823
Monroe Community College,13587
Monroe County Community College,3143
Montage Academy,78
Montana Academy of Salons,69
Montana Bible College,
Montana State University,16359
Montana State University-Billings,4362
Montana State University-Northern,1207
Montana Tech of the University of Montana,2032
Montcalm Community College,1666
Montclair State University,20987
Monteclaro Escuela de Hoteleria y Artes Culinarias,12
Monterey Peninsula College,7815
Montessori Casa International,14
Montessori Education Center of the Rockies,79
Montessori Education Institute of the Pacific Northwest,30
Montessori Institute of Milwaukee,24
Montgomery Beauty School,103
Montgomery College,23916
Montgomery Community College,763
Montgomery County Community College,11480
Montreat College,957
Montserrat College of Art,377
Monty Tech,44
Moody Bible Institute,3601
Moore Career College,39
Moore College of Art and Design,401
Moore Norman Technology Center,1665
Moorpark College,14010
Moraine Park Technical College,6041
Moraine Valley Community College,15021
Moravian College,2426
More Tech Institute,90
Morehead State University,10746
Morehouse College,2108
Morehouse School of Medicine,480
Moreno Valley College,9202
Morgan Community College,1474
Morgan State University,7689
Morgantown Beauty College Inc,97
Morningside College,2902
Morris College,754
Morris County Vocational School District,47
Morrison Institute of Technology,88
Morrisville State College,3003
Morthland College,126
Morton College,4397
Motlow State Community College,5838
Motoring Technical Training Institute,361
MotoRing Technical Training Institute,13
Mott Community College,8013
Mount Aloysius College,1785
Mount Angel Seminary,190
Mount Carmel College of Nursing,1105
Mount Holyoke College,2327
Mount Ida College,1394
Mount Marty College,1164
Mount Mary University,1404
Mount Mercy University,1886
Mount Saint Joseph University,2045
Mount Saint Mary College,2468
Mount Saint Mary's University,3496
Mount St. Mary's University,2186
Mount Vernon Nazarene University,2245
Mount Wachusett Community College,3961
Mountain Empire Community College,2737
Mountain State College,112
Mountain State School of Massage,15
Mountain View College,9652
Mountainland Technical College,2425
Mountwest Community and Technical College,2081
Mr Bela's School of Cosmetology Inc,64
Mr John's School of Cosmetology & Nails-Jacksonville,18
Mr John's School of Cosmetology Esthetics & Nails-Decatur,63
Mr Leon's School of Hair Design-Lewiston,18
Mr Leon's School of Hair Design-Moscow,15
Mr Wayne's School of Unisex Hair Design,39
Mt Hood Community College,9170
Mt San Antonio College,29446
Mt San Jacinto Community College District,15497
Mt Sierra College,285
Mt. Diablo Adult Education-Mt. Diablo USD,122
MTI Business College Inc,106
MTI College,798
Muhlenberg College,2408
Multnomah University,713
Murray State College,2398
Murray State University,10486
Music City Barber College,79
Musicians Institute,1019
Muskegon Community College,4423
Muskingum University,2121
My Beauty & Barber College,
My Le's Beauty College,105
My Le's Beauty College,28
MyComputerCareer.edu-Columbus,246
MyComputerCareer.edu-Indianapolis,221
MyComputerCareer.edu-Raleigh,900
Myotherapy College of Utah,76
Myotherapy Institute,41
MyrAngel Beauty Institute,95
Napa Valley College,6148
Naropa University,931
NASCAR Technical Institute,1307
Nash Community College,3050
Nashotah House,88
Nashua Community College,1996
Nashville Barber and Style Academy,11
Nashville College of Medical Careers,122
Nashville Film Institute,
Nashville State Community College,8914
Nassau Community College,20374
National American University-Albuquerque,229
National American University-Albuquerque West,162
National American University-Austin,94
National American University-Austin South,79
National American University-Bellevue,106
National American University-Bloomington,228
National American University-Brooklyn Center,245
National American University-Burnsville,118
National American University-Career Point College Teachout Site,
National American University-Centennial,151
National American University-Colorado Springs,195
National American University-Colorado Springs South,191
National American University-Ellsworth AFB Extension,247
National American University-Garden City,
National American University-Georgetown,123
National American University-Harold D. Buckingham Graduate School,469
National American University-Houston,74
National American University-Independence,314
National American University-Indianapolis,113
National American University-Lee's Summit,183
National American University-Lewisville,119
National American University-Mesquite,115
National American University-Overland Park,316
National American University-Rapid City,1543
National American University-Richardson,141
National American University-Rochester,99
National American University-Roseville,152
National American University-Sioux Falls,365
National American University-Tulsa,170
National American University-Watertown,
National American University-Westwood Teach-Out Site,74
National American University-Wichita,148
National American University-Wichita West,135
National American University-Zona Rosa,239
National Aviation Academy of New England,189
National Aviation Academy of Tampa Bay,641
National Beauty College,98
National Beauty College,5
National Beauty College,50
National Career College,224
National Career Education,318
National Career Institute,227
National College-Nashville,459
National Conservatory of Dramatic Arts,34
National Graduate School of Quality Management,256
National Holistic Institute,919
National Institute of Massotherapy,39
National Latino Education Institute,61
National Louis University,4515
National Paralegal College,868
National Park College,2934
National Personal Training Institute,61
National Personal Training Institute,60
National Personal Training Institute of Colorado,65
National Personal Training Institute of Colorado,37
National Personal Training Institute of Columbus,41
National Personal Training Institute-Tampa,19
National Polytechnic College,201
National Tractor Trailer School Inc-Buffalo,102
National Tractor Trailer School Inc-Liverpool,94
National University,17192
National University College,6384
National University College-Arecibo,1410
National University College-Caguas,1161
National University College-Ponce,1446
National University College-Rio Grande,1536
National University of Health Sciences,710
National University of Natural Medicine,624
Nationwide Beauty Academy,71
Natural Images Beauty College,42
Naugatuck Valley Community College,6651
Navajo Technical University,1675
Naval Postgraduate School,2682
Navarro College,9230
Nazarene Bible College,769
Nazarene Theological Seminary,243
Nazareth College,2883
Nebraska Christian College of Hope International University,124
Nebraska College of Technical Agriculture,342
Nebraska Indian Community College,175
Nebraska Methodist College of Nursing & Allied Health,1088
Nebraska Wesleyan University,2059
NeeCee's College of Cosmetology,25
Neighborhood Playhouse School of the Theater,76
Neilson Beauty College,37
Neosho Beauty College,27
Neosho County Community College,2066
Ner Israel Rabbinical College,504
Networks Barber College,22
Neumann University,3011
Neumont College of Computer Science,442
Nevada Career Institute,102
Nevada Regional Technical Center,24
Nevada State College,3747
Nevada System of Higher Education-System Office,
New Age Training,134
New Beginning College of Cosmetology,82
New Beginnings Beauty Academy,34
New Brunswick Theological Seminary,185
New Castle School of Trades,669
New College of Florida,875
New Community Workforce Development Center,
New Concept Massage and Beauty School,35
New Dimensions Beauty Academy Inc,53
New Dimensions School of Hair Design,27
New England College,2781
New England College of Business and Finance,1131
New England College of Optometry,533
New England Culinary Institute,300
New England Hair Academy,160
New England Institute of Technology,2962
New England Law-Boston,622
New England School of Hair Design,32
New England School of Photography,62
New England Tractor Trailer Training School of Connecticut,344
New England Tractor Trailer Training School of CT-Bridgeport,188
New England Tractor Trailer Training School of Massachusetts,448
New England Tractor Trailer Training School of Rhode Island,511
New Hampshire Institute for Therapeutic Arts,35
New Hampshire Institute of Art,409
New Hope Christian College-Eugene,102
New Horizons Medical Institute,220
New Horizons Medical Institute-Winder,94
New Jersey City University,8504
New Jersey Institute of Technology,11317
New Mexico Highlands University,3322
New Mexico Institute of Mining and Technology,2135
New Mexico Junior College,2408
New Mexico Military Institute,422
New Mexico State University-Alamogordo,1771
New Mexico State University-Carlsbad,1790
New Mexico State University-Dona Ana,8157
New Mexico State University-Grants,950
New Mexico State University-Main Campus,14852
New Orleans Baptist Theological Seminary,2824
New Professions Technical Institute,64
New River Community and Technical College,1447
New River Community College,4456
New Saint Andrews College,
New School of Radio and Television,63
New Tyler Barber College Inc,54
New York Academy of Art,109
New York Automotive and Diesel Institute,144
New York Career Institute,399
New York Chiropractic College,940
New York College of Health Professions,475
New York College of Podiatric Medicine,371
New York College of Traditional Chinese Medicine,186
New York Conservatory for Dramatic Arts,268
New York Film Academy,2061
New York Institute of Beauty,146
New York Institute of Massage Inc,84
New York Institute of Technology,7628
New York Law School,890
New York Medical Career Training Center,353
New York Medical College,1468
New York Methodist Hospital Center for Allied Health Education,287
New York School for Medical and Dental Assistants,385
New York School of Esthetics & Day Spa,84
New York School of Interior Design,545
New York Theological Seminary,360
New York University,50550
Newberry College,1070
Newberry School of Beauty,151
Newbury College,751
Newman University,3170
Newport School of Hairdressing-Main Campus,22
Newschool of Architecture and Design,522
NHTI-Concord's Community College,3881
Niagara County Community College,5893
Niagara University,4017
Nicholls State University,6255
Nichols College,1480
Nicolet Area Technical College,1083
Nightingale College,246
Niles School of Cosmetology,49
Norco College,9831
Norfolk State University,5421
Normandale Community College,9810
North Adrian's College of Beauty Inc,339
North American Trade Schools,443
North American University,740
North Arkansas College,1886
North Bennet Street School,158
North Carolina A & T State University,11177
North Carolina Central University,8094
North Carolina State University at Raleigh,33755
North Carolina Wesleyan College,2086
North Central College,2949
North Central Institute,136
North Central Kansas Technical College,923
North Central Michigan College,2618
North Central Missouri College,1720
North Central State College,3094
North Central Texas College,9610
North Central University,1111
North Country Community College,1931
North Dakota State College of Science,3003
North Dakota State University-Main Campus,14432
North Florida Academy,14
North Florida Community College,1324
North Florida Cosmetology Institute Inc,141
North Georgia Technical College,2838
North Greenville University,2534
North Hennepin Community College,6864
North Idaho College,5344
North Iowa Area Community College,3023
North Lake College,10878
North Orange County Community College District,
North Park University,3043
North Seattle College,6266
North Shore Community College,6315
North-West College-Glendale,161
North-West College-Long Beach,306
North-West College-Pasadena,192
North-West College-Pomona,218
North-West College-Riverside,347
North-West College-Santa Ana,259
North-West College-West Covina,315
Northampton County Area Community College,10067
Northcentral Technical College,4217
Northcentral University,10916
Northcoast Medical Training Academy,206
Northeast Alabama Community College,2613
Northeast Catholic College,90
Northeast Community College,5075
Northeast Iowa Community College,4786
Northeast Lakeview College,3484
Northeast Mississippi Community College,3521
Northeast Ohio Medical University,959
Northeast State Community College,6124
Northeast Technical Institute,401
Northeast Technology Center-Afton,444
Northeast Technology Center-Claremore,178
Northeast Technology Center-Kansas,215
Northeast Technology Center-Pryor,501
Northeast Technology Center-System Office,
Northeast Texas Community College,3021
Northeast Wisconsin Technical College,10253
Northeastern Illinois University,9538
Northeastern Junior College,1645
Northeastern Oklahoma A&M College,2077
Northeastern Seminary,131
Northeastern State University,8109
Northeastern Technical College,970
Northeastern University,20381
Northeastern University Professional Advancement Network,10148
Northern Arizona University,30361
Northern Baptist Theological Seminary,208
Northern Essex Community College,5976
Northern Illinois University,19015
Northern Institute of Cosmetology,21
Northern Kentucky University,14542
Northern Maine Community College,880
Northern Marianas College,1038
Northern Michigan University,7865
Northern New Mexico College,949
Northern Oklahoma College,4543
Northern State University,3587
Northern Tier Career Center,32
Northern Virginia Community College,50835
Northern Virginia School of Therapeutic Massage,153
Northland Career Center,31
Northland College,582
Northland Community and Technical College,3599
Northland Pioneer College,3044
Northpoint Bible College,345
Northshore Technical Community College,3839
NorthShore University HealthSystem School of Nurse Anesthesia,58
NorthWest Arkansas Community College,7761
Northwest Career College,489
Northwest Christian University,766
Northwest College,1656
Northwest College of Art & Design,98
Northwest College-Beaverton,86
Northwest College-Clackamas,72
Northwest College-Eugene,163
Northwest College-Hillsboro,76
Northwest College-Medford,134
Northwest College-Tualatin,82
Northwest Educational Center,246
Northwest Florida State College,5761
Northwest HVAC/R Training Center,46
Northwest Indian College,579
Northwest Iowa Community College,1634
Northwest Kansas Technical College,812
Northwest Louisiana Technical College,1972
Northwest Mississippi Community College,7905
Northwest Missouri State University,6530
Northwest Nazarene University,2157
Northwest School of Wooden Boat Building,39
Northwest State Community College,3102
Northwest Suburban College,68
Northwest Technical College,979
Northwest Technical Institute,250
Northwest Technology Center-Alva,127
Northwest Technology Center-Fairview,89
Northwest University,1226
Northwest University-College of Adult and Professional Studies,966
Northwest Vista College,16793
Northwest-Shoals Community College,3752
Northwestern College,1252
Northwestern College-Chicago Campus,262
Northwestern College-Southwestern Campus,684
Northwestern Connecticut Community College,1406
Northwestern Health Sciences University,858
Northwestern Michigan College,4164
Northwestern Oklahoma State University,2218
Northwestern State University of Louisiana,9819
Northwestern Technological Institute,468
Northwestern University,21823
Northwood University,3545
Norwalk Community College,5800
Norwich Technical High School/Adult Licensed Practical Nurse Program,29
Norwich University,4219
Nossi College of Art,263
Notre Dame College,1985
Notre Dame de Namur University,1691
Notre Dame of Maryland University,2532
Notre Dame Seminary Graduate School of Theology,231
Nouvelle Institute,87
Nova Academy of Cosmetology,39
Nova College de Puerto Rico,284
Nova Southeastern University,21625
NTMA Training Centers of Southern California,276
Nueta Hidatsa Sahnish College,268
Nunez Community College,2586
Nuvo College of Cosmetology,97
Nyack College,2502
O C Collins Career Center,443
O'Briens Aveda Institute,86
O'More College of Design,170
Oak Hills Christian College,124
Oakland City University,1469
Oakland Community College,18923
Oakland University,20012
Oakton Community College,9443
Oakwood University,1794
Oberlin College,2912
Oblate School of Theology,134
Occidental College,1969
Ocean Corporation,229
Ocean County College,8652
Ocean County Vocational-Technical School,417
Oceanside College of Beauty,37
Oconee Fall Line Technical College,1404
Odessa College,6134
Oehrlein School of Cosmetology,51
Ogden-Weber Technical College,2506
Ogeechee Technical College,1904
Oglala Lakota College,1301
Ogle School Hair Skin Nails-Arlington,166
Ogle School Hair Skin Nails-Dallas,212
Ogle School Hair Skin Nails-Denton,140
Ogle School Hair Skin Nails-Ft Worth,214
Ogle School Hair Skin Nails-Hurst,165
Ogle School Hair Skin Nails-North Dallas,152
Ogle School Hair Skin Nails-San Antonio,233
Ogle School Hair Skin Nails-Stafford,277
Oglethorpe University,1184
Ohio Business College-Hilliard,55
Ohio Business College-Sandusky,217
Ohio Business College-Sheffield,309
Ohio Christian University,4661
Ohio Dominican University,2406
Ohio Institute of Allied Health,75
Ohio Media School-Cincinnati,85
Ohio Media School-Valley View,130
Ohio Medical Career College,127
Ohio Northern University,3108
Ohio State Beauty Academy,116
Ohio State College of Barber Styling,233
Ohio State School of Cosmetology-Canal Winchester,138
Ohio State School of Cosmetology-Heath,83
Ohio State University Agricultural Technical Institute,722
Ohio State University-Lima Campus,1039
Ohio State University-Main Campus,59482
Ohio State University-Mansfield Campus,1128
Ohio State University-Marion Campus,1139
Ohio State University-Newark Campus,2536
Ohio Technical Center at Vantage Career Center,27
Ohio Technical College,1023
Ohio Technical College-PowerSport Institute,212
Ohio University-Chillicothe Campus,1774
Ohio University-Eastern Campus,647
Ohio University-Lancaster Campus,1829
Ohio University-Main Campus,29509
Ohio University-Southern Campus,1372
Ohio University-Zanesville Campus,1279
Ohio Valley College of Technology,204
Ohio Valley Hospital School of Nursing,57
Ohio Valley University,557
Ohio Wesleyan University,1638
Ohlone College,9814
Ohr Hameir Theological Seminary,89
Okaloosa Technical College,182
Oklahoma Baptist University,2073
Oklahoma Christian University,2557
Oklahoma City Community College,12557
Oklahoma City University,2968
Oklahoma Panhandle State University,1207
Oklahoma State University Center for Health Sciences,926
Oklahoma State University Institute of Technology,2396
Oklahoma State University-Main Campus,25622
Oklahoma State University-Oklahoma City,6131
Oklahoma Technical College,186
Oklahoma Wesleyan University,1467
Old Dominion University,24322
Old Town Barber College-Wichita,48
Oliver Finley Academy of Cosmetology,197
Olivet College,1078
Olivet Nazarene University,4907
Olney Central College,1198
Olympian Academy of Cosmetology,916
Olympian Academy of Cosmetology,55
Olympic College,6527
Omaha School of Massage and Healthcare of Herzing University,106
Omega Institute of Cosmetology,60
Omega Studios' School of Applied Recording Arts & Sciences,83
Omnitech Institute,81
Onondaga Community College,12640
Onondaga Cortland Madison BOCES,454
Onondaga School of Therapeutic Massage-Rochester,69
Onondaga School of Therapeutic Massage-Syracuse,52
Opelousas School of Cosmetology,14
Opportunities Industrialization Center,55
Oral Roberts University,3852
Orange Coast College,21731
Orange County Community College,6925
Orange Technical College-Mid Florida Campus,2909
Orange Technical College-Orlando Campus,1539
Orange Technical College-Westside Campus,874
Orange Technical College-Winter Park Campus,1016
Orange Ulster BOCES-Practical Nursing Program,84
Orangeburg Calhoun Technical College,2640
Oregon Coast Community College,416
Oregon College of Art and Craft,163
Oregon College of Oriental Medicine,272
Oregon Health & Science University,2899
Oregon Institute of Technology,5223
Oregon State University,30354
Oregon State University-Cascades Campus,1122
Orion College,221
Orion Institute,91
Orleans Niagara BOCES-Practical Nursing Program,39
Orleans Technical College,358
Orlo School of Hair Design and Cosmetology,49
Otero Junior College,1464
Otis College of Art and Design,1078
Otsego Area BOCES-Practical Nursing Program,34
Ottawa University-Jeffersonville,62
Ottawa University-Kansas City,431
Ottawa University-Milwaukee,198
Ottawa University-Online,230
Ottawa University-Ottawa,685
Ottawa University-Phoenix,577
Otterbein University,2928
Ouachita Baptist University,1493
Our Lady of the Lake University,3130
Owens Community College,10171
Owensboro Community and Technical College,3995
Oxford Academy of Hair Design Inc,83
Oxford Graduate School,89
Oxnard College,7115
Ozark Christian College,630
Ozarka College,1146
Ozarks Technical Community College,13260
P B Cosmetology Education Center,220
P C Age-Jersey City,126
P&A Scholars Beauty School,341
Pace University-New York,13245
PACIFIC BIBLE COLLEGE,39
Pacific College,360
Pacific College of Oriental Medicine-Chicago,189
Pacific College of Oriental Medicine-New York,519
Pacific College of Oriental Medicine-San Diego,677
Pacific Islands University,67
Pacific Lutheran University,3070
Pacific Northwest College of Art,478
Pacific Northwest University of Health Sciences,568
Pacific Oaks College,1197
Pacific Rim Christian University,139
Pacific School of Religion,130
Pacific States University,126
Pacific Union College,1438
Pacific University,3909
Pacifica Graduate Institute,923
Paier College of Art Inc,103
Paine College,502
Palace Beauty College,132
Palau Community College,587
Palladium Technical Academy,40
Palm Beach Academy of Health & Beauty,177
Palm Beach Academy of Health & Beauty-Distinct Health Educational Center,27
Palm Beach Atlantic University,3764
Palm Beach State College,30520
Palmer College of Chiropractic,2245
Palmetto Beauty School,57
Palo Alto College,9108
Palo Alto University,1130
Palo Verde College,3997
Palomar College,23923
Palomar Institute of Cosmetology,118
Pamlico Community College,508
Panache Academy of Beauty,54
Panola College,2667
Paradise Valley Community College,8393
Paramount Beauty Academy,51
Pardee RAND Graduate School,106
Paris Beauty College,
Paris Junior College,4806
Parisian Beauty School,333
Parisian Spa Institute,120
Park Place Premier Barber School,22
Park University,11227
Parker University,1128
Parkland College,7569
Paroba College of Cosmetology,141
Pasadena City College,27165
Pasco-Hernando State College,11822
Passaic County Community College,8148
Pat Goins Benton Road Beauty School,67
Pat Goins Ruston Beauty School,52
Patrick Henry Community College,2405
Paul D Camp Community College,1480
Paul Mitchell the School-Ardmore,51
Paul Mitchell the School-Arkansas,113
Paul Mitchell the School-Arlington,315
Paul Mitchell the School-Atlanta,310
Paul Mitchell the School-Austin,187
Paul Mitchell the School-Birmingham,106
Paul Mitchell the School-Boise,184
Paul Mitchell the School-Bradley,312
Paul Mitchell The School-Charleston,180
Paul Mitchell the School-Chicago,237
Paul Mitchell the School-Cincinnati,233
Paul Mitchell the School-Cleveland,161
Paul Mitchell the School-Colorado Springs,243
Paul Mitchell The School-Columbia,230
Paul Mitchell the School-Columbus,139
Paul Mitchell the School-Costa Mesa,263
Paul Mitchell the School-Danbury,95
Paul Mitchell the School-Delaware,136
Paul Mitchell the School-Denver,250
Paul Mitchell the School-East Bay,177
Paul Mitchell the School-Esani,300
Paul Mitchell the School-Escanaba,32
Paul Mitchell The School-Farmington Hills,18
Paul Mitchell the School-Fayetteville,176
Paul Mitchell the School-Fort Myers,129
Paul Mitchell the School-Fresno,263
Paul Mitchell the School-Gastonia,398
Paul Mitchell the School-Grand Rapids,66
Paul Mitchell the School-Great Lakes,85
Paul Mitchell the School-Green Bay,104
Paul Mitchell the School-Greenville,124
Paul Mitchell the School-Honolulu,122
Paul Mitchell the School-Houston,377
Paul Mitchell the School-Huntsville,86
Paul Mitchell the School-Indianapolis,161
Paul Mitchell the School-Jacksonville,151
Paul Mitchell the School-Jersey Shore,69
Paul Mitchell the School-Jessup,127
Paul Mitchell the School-Knoxville,174
Paul Mitchell the School-Lansing,47
Paul Mitchell the School-Las Vegas,336
Paul Mitchell the School-Lexington,232
Paul Mitchell the School-Logan,76
Paul Mitchell the School-Lombard,131
Paul Mitchell the School-Louisville,184
Paul Mitchell the School-Madison,46
Paul Mitchell the School-Mclean,202
Paul Mitchell the School-Memphis,44
Paul Mitchell the School-Merrillville,68
Paul Mitchell the School-Miami,152
Paul Mitchell the School-Michigan,204
Paul Mitchell the School-Milwaukee,86
Paul Mitchell the School-Missouri Columbia,87
Paul Mitchell the School-Modesto,131
Paul Mitchell the School-Monroe,40
Paul Mitchell the School-Murfreesboro,201
Paul Mitchell the School-Nampa,83
Paul Mitchell the School-Normal,125
Paul Mitchell the School-North Haven,154
Paul Mitchell the School-Ogden,149
Paul Mitchell the School-Orlando,292
Paul Mitchell the School-Overland Park,182
Paul Mitchell the School-Pasadena,239
Paul Mitchell the School-Phoenix,119
Paul Mitchell the School-Portland,150
Paul Mitchell the School-Portsmouth,41
Paul Mitchell the School-Provo,129
Paul Mitchell The School-Raleigh,161
Paul Mitchell the School-Reno,197
Paul Mitchell the School-Rexburg,137
Paul Mitchell the School-Rhode Island,192
Paul Mitchell the School-Richland,158
Paul Mitchell the School-Roanoke,69
Paul Mitchell the School-Sacramento,485
Paul Mitchell the School-Salt Lake City,259
Paul Mitchell the School-San Antonio,287
Paul Mitchell the School-San Diego,263
Paul Mitchell the School-Schenectady,106
Paul Mitchell the School-Sherman Oaks,292
Paul Mitchell The School-Spokane,166
Paul Mitchell the School-Springfield,111
Paul Mitchell the School-St Louis,222
Paul Mitchell the School-Tampa,256
Paul Mitchell the School-Temecula,352
Paul Mitchell the School-Toledo,180
Paul Mitchell the School-Tulsa,158
Paul Mitchell the School-Webster,98
Paul Mitchell the School-Wichita,117
Paul Mitchell the School-Woodbridge,126
Paul Quinn College,436
Paul Smiths College of Arts and Science,851
Payne Theological Seminary,190
PC AGE-Metropark,41
PCCenter,37
PCCTI IT and Healthcare,220
PCI Academy-Ames,102
PCI Academy-Plymouth,103
PCI College,87
PCI Health Training Center,414
Pearl River Community College,4281
Peirce College,1563
Pellissippi State Community College,10244
Peloton College,57
Peloton College,
Peninsula College,2173
Penn Commercial Business/Technical School,254
Pennco Tech-Blackwood,632
Pennco Tech-Bristol,321
Pennsylvania Academy of the Fine Arts,287
Pennsylvania College of Art and Design,233
Pennsylvania College of Health Sciences,1600
Pennsylvania College of Technology,5446
Pennsylvania Gunsmith School,74
Pennsylvania Highlands Community College,2655
Pennsylvania Institute of Health and Technology,96
Pennsylvania Institute of Technology,492
Pennsylvania State System of Higher Education-Central Office,
Pennsylvania State University-College of Medicine,896
Pennsylvania State University-Dickinson Law,184
Pennsylvania State University-Main Campus,47789
Pennsylvania State University-Penn State Abington,3951
Pennsylvania State University-Penn State Altoona,3491
Pennsylvania State University-Penn State Beaver,726
